Jornada,Dia,Data,Horário,home,xG_home,xG_away,away,Assistance,Local,Árbitro,Relatório da Partida,goals_home,goals_away,formacao_home,formacao_away,Faltas_home,Faltas_away,Escanteios_home,Escanteios_away,Cruzamentos_home,Cruzamentos_away,Contatos_home,Contatos_away,Bote defensivo_home,Bote defensivo_away,Cortes_home,Cortes_away,Defesas_home,Defesas_away,Impedimentos_home,Impedimentos_away,Tiro de meta_home,Tiro de meta_away,Bolas longas_home,Bolas longas_away,yellow_card_home,red_card_home,yellow_red_card_home,yellow_card_away,red_card_away,yellow_red_card_away,jogador1_home,jogador2_home,jogador3_home,jogador4_home,jogador5_home,jogador6_home,jogador7_home,jogador8_home,jogador9_home,jogador10_home,jogador11_home,jogador12_home,jogador13_home,jogador14_home,jogador15_home,jogador16_home,jogador17_home,jogador18_home,jogador19_home,jogador1_away,jogador2_away,jogador3_away,jogador4_away,jogador5_away,jogador6_away,jogador7_away,jogador8_away,jogador9_away,jogador10_away,jogador11_away,jogador12_away,jogador13_away,jogador14_away,jogador15_away,jogador16_away,jogador17_away,jogador18_away,jogador19_away
19,sáb,2023-02-04,14:30,Santa Clara,0.5,0.6,Boavista,1680,Estádio de São Miguel,Vítor Ferreira,/pt/partidas/9707ad0f/Santa-Clara-Boavista-2023Fevereiro4-Primeira-Liga,2.0,2.0,4-2-3-1,4-2-3-1,13.0,13.0,7.0,7.0,23.0,17.0,634.0,418.0,14.0,11.0,5.0,13.0,18.0,35.0,2.0,0.0,5.0,9.0,102.0,88.0,2.0,0.0,0.0,3.0,0.0,0.0,Gabriel Batista,Kennedy Boateng,Allano,Costinha,Diogo Calila,Paulo Henrique Rodrigues Cabral,Walter González,Kento Misao,Ítalo,Gabriel Vieira,Victor Bobsin,Marcos Guillermo Díaz,Ygor Nogueira,Xavi Quintillà,Bruno Jordão,Kyosuke Tagawa,Bruno Messi,Filip Stevanovic,Eulânio Ângelo Chipela Gomes,Rafael Bracalli,Ibrahima Camará,Yusupha Njie,Ilija Vukotić,Ricardo Mangas,Salvador Agra,Vincent Sasso,Rodrigo Abascal,Gaius Makouta,Bruno Onyemaechi,Pedro Malheiro,João Gonçalves,Reggie Cannon,Kenji Gorré,Bruno Lourenço,Róbert Boženík,Masaki Watai,Joel silva,Martim Tavares
19,sáb,2023-02-04,18:00,Benfica,3.5,0.2,Casa Pia,58763,Estádio do Sport Lisboa e Benfica,André Narciso,/pt/partidas/995e626a/Benfica-Casa-Pia-2023Fevereiro4-Primeira-Liga,3.0,0.0,4-2-3-1,3-4-3,16.0,7.0,4.0,4.0,24.0,8.0,1003.0,445.0,14.0,12.0,5.0,7.0,8.0,25.0,2.0,2.0,8.0,13.0,74.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,Odisseas Vlachodimos,Álex Grimaldo,Alexander Bah,David Neres,Fredrik Aursnes,Gonçalo Guedes,João Mário,Chiquinho,Nicolás Otamendi,Florentino Luís,António Silva,Samuel Soares,Gilberto,Lucas Veríssimo,Mihailo Ristić,Rafa Silva,Petar Musa,João Neves,Morato,Ricardo Batista,João Nunes,Derick,Saviour Godwin,Rafael Martins,Fernando Varela,Cuca,Romário Baró,Nermin Zolotić,Afonso Taira,Lucas Soares,João,Bolgado,Neto,Diogo Pinto,Vasco Fernandes,Takahiro Kunimoto,Yuki Soma,Beni
19,sáb,2023-02-04,20:30,Estoril,1.1,1.1,Vitória,1624,Estádio António Coimbra da Mota,Fábio Veríssimo,/pt/partidas/212e8bb0/Estoril-Vitoria-Guimaraes-2023Fevereiro4-Primeira-Liga,0.0,1.0,5-4-1,3-4-3,15.0,23.0,4.0,5.0,31.0,15.0,569.0,528.0,20.0,12.0,11.0,6.0,18.0,42.0,3.0,3.0,6.0,13.0,93.0,78.0,1.0,0.0,0.0,1.0,0.0,0.0,Daniel Leite,Bernardo Vital,João Gamboa,Rodrigo Martins,Francisco Geraldes,Cassiano,João Carvalho,Tiago Gouveia,Shaquil Delos,Pedro Álvaro,Joãozinho,Pedro José Moreira Silva,Mor Ndiaye,Rafik Guitane,Mexer,João Carlos,Tiago santos,Tiago Araújo,Mabrouk Rouai,Bruno Varela,Miguel Magalhães,Mikel Villanueva,Safira,Tiago Silva,Jota Silva,André Amaro,André Silva,Ibrahima Bamba,Afonso freitas,Daniel Bandeira,Rafa,Rúben Lameiras,Nelson,Índio,Ryoya Ogawa,Anderson,Bruno Gaspar,Mamadou Tounkara
19,dom,2023-02-05,15:30,Chaves,1.8,1.8,Marítimo,2129,Estádio Municipal Eng. Manuel Branco Tei...,Tiago Martins,/pt/partidas/11370743/Chaves-Maritimo-2023Fevereiro5-Primeira-Liga,2.0,1.0,4-3-3,4-2-3-1,20.0,11.0,3.0,6.0,9.0,28.0,427.0,619.0,13.0,16.0,5.0,5.0,30.0,16.0,1.0,1.0,11.0,5.0,88.0,93.0,6.0,0.0,0.0,5.0,0.0,0.0,Paulo Vítor Fagundes dos Anjos,Habib sylla,Bruno Langa,João Mendes,João Teixeira,Euller,Issah Abbas,Steven Vitória,Juninho,Ricardo Guimarães,Carlos Ponck,Gonçalo Filipe,Nélson Monte,Sandro Cruz,João Queirós,Guilherme Silva,Bernardo Sousa,João Pedro,,Giorgi Makaridze,Cláudio Winck,Zainadine Júnior,Valdemir,Stefano Beltrame,Rene Santos,João Afonso Crispim,Xadas,Brayan Riascos,Leo Augusto Pereira,Fábio China,Marcelo Carné,Moises Castillo,Matheus Costa,André Vidigal,Jesús Ramírez,Paulo Sérgio Mota,Percy Liza,Stanley Kanu
19,dom,2023-02-05,15:30,Braga,1.8,0.7,Famalicão,14331,Estádio Municipal de Braga,Ricardo Baixinho,/pt/partidas/174712a2/Braga-Famalicao-2023Fevereiro5-Primeira-Liga,4.0,1.0,4-4-2,4-2-3-1,16.0,9.0,6.0,2.0,15.0,14.0,739.0,524.0,15.0,16.0,14.0,19.0,11.0,18.0,2.0,2.0,5.0,10.0,87.0,68.0,3.0,0.0,0.0,3.0,0.0,0.0,Matheus,Victor Perea,Vítor Tormena,Nuno Sequeira,Almoatasem Al Musrati,Abel Ruiz,André Horta,Paulo Oliveira,Uroš Račić,Simon Banza,Iuri Medeiros,Tiago Sá,Serdar Saatçı,Rodrigo Gomes,Álvaro djaló,Joe Mendes,Pizzi,Cristian Borja,Bruma,Luiz Lúcio Reis Júnior,Enea Mihaj,Rúben Lima,Alexandre Penetra,Ivo Rodrigues,Ivan Jaime Pajuelo,Riccieli,Mihai Dobre,Zaydou Youssouf,Jhonder Cádiz,Santiago Colombatto,Ivan Zlobin,Diogo Queirós,Leandro Sanca,Gustavo Assuncao,Rui Fonte,David Tavares,Gustavo sá,Martin Agirregabiria
19,dom,2023-02-05,18:00,Porto,2.3,0.5,Vizela,41211,Estádio Do Dragão,Cláudio Ruivo Pereira,/pt/partidas/16ad1044/Porto-Vizela-2023Fevereiro5-Primeira-Liga,2.0,0.0,4-4-2,4-2-3-1,15.0,9.0,7.0,5.0,26.0,17.0,682.0,499.0,11.0,19.0,12.0,9.0,16.0,28.0,1.0,0.0,9.0,6.0,61.0,57.0,2.0,0.0,0.0,2.0,0.0,0.0,Diogo Costa,Pepe,Iván Marcano,Mateus Uribe,Mehdi Taremi,Pepê,Galeno,Marko Grujić,Wendell,João Mário Lopes,Evanilson,Cláudio Ramos,Fábio Cardoso,Zaidu Sanusi,Rodrigo Conceição,Danny Loader,André Franco,Toni Martínez,Vasco Sousa,Fabijan Buntić,Bruno Wilson,Ivanildo Fernandes,Claudemir de Souza,Raphael Guzzo,Milutin Osmajić,Kiko Bondoso,Igor Julião,Samu,Christian Neiva Afonso,Nuno Gonçalo Moreira,Luiz Felipe,Matheus Pereira,Matías Lacava,Alexis Méndez,Kévin Zohi,Osama Rashid,Mohamed Aidara,Tomás Costa Silva
19,dom,2023-02-05,20:30,Gil Vicente FC,1.6,1.4,Arouca,2725,Estádio Cidade de Barcelos,Artur Soares Dias,/pt/partidas/f481e0f1/Gil-Vicente-FC-Arouca-2023Fevereiro5-Primeira-Liga,1.0,1.0,4-2-3-1,4-2-3-1,14.0,10.0,13.0,4.0,36.0,14.0,655.0,612.0,12.0,28.0,3.0,13.0,13.0,30.0,1.0,4.0,6.0,11.0,67.0,103.0,2.0,0.0,0.0,3.0,0.0,0.0,Stanislav Kritsyuk,Né lopes,Giorgi Aburjania,Fran Navarro,Kanya Fujimoto,Carraça,Adrián Marín,Vitor Carvalho,Ali Alipour,Tomás Araújo,Murilo Costa,Andrew,José Carlos,Bilel Aouacheria,Marlon,Kevin Villodres,Juan Manuel Boselli,Pedro Tiba,Rúben Fernandes,Ignacio De Arruabarrena,Morlaye Sylla,David Simão,Quaresma,Alan Ruiz,Antony,João Othavio Basso,Oriol Busquets,Oday Dabbagh,Bogdan Milovanov,Nino Galović,Mosquito,João Valido,Yusuf Lawal,Arsénio Martins Lafuente Nunes,Bruninho,Moses Yaw,Benji Michel,Pedro Manuel da Silva Moreira
19,seg,2023-02-06,19:00,Portimonense,1.5,0.9,Paços,745,Estádio do Portimonense SC,Miguel Nogueira,/pt/partidas/8193b702/Portimonense-Pacos-de-Ferreira-2023Fevereiro6-Primeira-Liga,1.0,0.0,3-4-1-2,4-3-3,15.0,16.0,10.0,2.0,36.0,16.0,655.0,409.0,11.0,7.0,10.0,11.0,18.0,39.0,4.0,2.0,2.0,9.0,97.0,74.0,1.0,0.0,0.0,4.0,0.0,1.0,Kosuke Nakamura,Lucão,Moustapha Seck,Fahd Moufi,Pedro Sá,Filipe Relvas,Gustavo Klismahn,Bryan Róchez,Paulo Estrela Moreira,Pedrão,Welinton Júnior,Matheus Nogueira,Zié Mohamed Ouattara,Maurício,Yony González,Park Ji-soo,Lamine Diaby,Nonoca,Rui Gomes,José Carlos Marafona,Nuno Lima,Vitorino Antunes,Jordan Holsgrove,Nigel Thomas,Nicolás Gaitán,Juan Delgado,Adrián Butzke,Luíz Carlos,Maracás,Rui Pires,Igor Vekič,Zé Uilton,Fábio,Matchoi Djaló,Luís Alves,Jorge Fernando Santos Silva,Erick Ferigra,Paulo Bernardo
19,seg,2023-02-06,21:15,Rio Ave,0.4,0.4,Sporting CP,4125,Estádio do Rio Ave Futebol Clube,Manuel Mota,/pt/partidas/081f83ea/Rio-Ave-Sporting-CP-2023Fevereiro6-Primeira-Liga,0.0,1.0,3-4-3,3-4-3,10.0,14.0,4.0,2.0,11.0,20.0,532.0,758.0,16.0,20.0,11.0,6.0,23.0,17.0,7.0,0.0,5.0,6.0,73.0,68.0,1.0,0.0,0.0,3.0,0.0,0.0,Jhonatan,Patrick,Gonçalo Rodrigues,Leonardo Ruíz,Miguel Baeza,Costinha,Emmanuel Boateng,Josué Sá,Andreas Samaris,Renato Pantalon,Fábio Conceição,Magrão,Miguel Nóbrega,Bruno Ventura,Savio,Ukra,João Graça,Hernâni Fortes,Paulo Vitor,Antonio Adán,Matheus Reis,Jerry St. Juste,Hidemasa Morita,Marcus Edwards,Nuno Santos,Manuel Ugarte Ribeiro,Gonçalo Inácio,Pedro Gonçalves,Ricardo Esgaio,Youssef Chermiti,Franco Israel,Luís Neto,Rochinha,Francisco Trincão,Héctor Bellerín,Ousmane Diomande,Mateo Tanlongo,Arthur
14,qui,2023-02-09,18:00,Estoril,2.5,0.9,Boavista,956,Estádio António Coimbra da Mota,Manuel Oliveira,/pt/partidas/e180df98/Estoril-Boavista-2023Fevereiro9-Primeira-Liga,2.0,1.0,4-2-3-1,4-2-3-1,13.0,15.0,11.0,0.0,45.0,4.0,623.0,435.0,12.0,12.0,3.0,10.0,9.0,44.0,3.0,0.0,5.0,13.0,71.0,64.0,2.0,0.0,0.0,2.0,1.0,0.0,Daniel Leite,Francisco Geraldes,João Carvalho,Tiago Gouveia,Pedro Álvaro,Mor Ndiaye,Joãozinho,Mexer,João Carlos,Tiago santos,Tiago Araújo,Pedro José Moreira Silva,João Oliveira,Bernardo Vital,Rodrigo Martins,Alejandro Marqués,Shaquil Delos,João Marques,Bamidele Isa Yusuf,Rafael Bracalli,Ibrahima Camará,Bruno Lourenço,Yusupha Njie,Ilija Vukotić,Ricardo Mangas,Salvador Agra,Vincent Sasso,Rodrigo Abascal,Gaius Makouta,Pedro Malheiro,César,Reggie Cannon,Robson,Kenji Gorré,Róbert Boženík,Miguel Reisinho,Masaki Watai,Martim Tavares
20,sex,2023-02-10,20:15,Vizela,1.6,1.1,Chaves,2909,Estádio Do Vizela,Bruno Jose Costa,/pt/partidas/6e48ae5c/Vizela-Chaves-2023Fevereiro10-Primeira-Liga,0.0,0.0,4-2-3-1,4-2-3-1,14.0,15.0,5.0,6.0,20.0,20.0,649.0,501.0,12.0,13.0,20.0,16.0,28.0,15.0,2.0,1.0,7.0,7.0,52.0,73.0,3.0,0.0,0.0,3.0,0.0,0.0,Fabijan Buntić,Bruno Wilson,Ivanildo Fernandes,Claudemir de Souza,Raphael Guzzo,Milutin Osmajić,Kiko Bondoso,Igor Julião,Samu,Christian Neiva Afonso,Nuno Gonçalo Moreira,Luiz Felipe,Alexander Schmidt,Matheus Pereira,Matías Lacava,Alexis Méndez,Kévin Zohi,Osama Rashid,Tomás Costa Silva,Paulo Vítor Fagundes dos Anjos,Habib sylla,Bruno Langa,João Mendes,João Teixeira,Euller,Steven Vitória,Juninho,Carlos Ponck,Bernardo Sousa,João Pedro,Gonçalo Filipe,Nélson Monte,Sandro Cruz,João Queirós,Guilherme Silva,,,
20,sáb,2023-02-11,18:00,Arouca,0.7,0.3,Santa Clara,857,Estádio Municipal de Arouca,Hélder Carvalho,/pt/partidas/61690898/Arouca-Santa-Clara-2023Fevereiro11-Primeira-Liga,1.0,0.0,4-2-3-1,4-1-4-1,18.0,11.0,3.0,3.0,8.0,23.0,668.0,482.0,18.0,18.0,12.0,10.0,28.0,9.0,4.0,4.0,7.0,9.0,86.0,76.0,2.0,0.0,0.0,4.0,0.0,0.0,Ignacio De Arruabarrena,Morlaye Sylla,David Simão,Quaresma,Alan Ruiz,Antony,João Othavio Basso,Oday Dabbagh,Bogdan Milovanov,Ismaila Soro,Nino Galović,Mosquito,Jerome Opoku,Yusuf Lawal,Arsénio Martins Lafuente Nunes,Bruninho,Oriol Busquets,Moses Yaw,Benji Michel,Gabriel Batista,Kennedy Boateng,Allano,Costinha,Diogo Calila,Paulo Henrique Rodrigues Cabral,Walter González,Kento Misao,Ítalo,Gabriel Vieira,Victor Bobsin,Marcos Guillermo Díaz,Ygor Nogueira,Xavi Quintillà,Bruno Jordão,Kyosuke Tagawa,Adriano,Filip Stevanovic,Eulânio Ângelo Chipela Gomes
20,sáb,2023-02-11,20:30,Vitória,2.2,0.5,Portimonense,12956,Estádio Dom Afonso Henriques,João Pinheiro,/pt/partidas/e01dba76/Vitoria-Guimaraes-Portimonense-2023Fevereiro11-Primeira-Liga,1.0,0.0,3-4-3,5-3-2,19.0,13.0,5.0,2.0,13.0,14.0,476.0,565.0,9.0,9.0,10.0,7.0,16.0,20.0,4.0,5.0,6.0,6.0,77.0,89.0,2.0,0.0,0.0,2.0,0.0,0.0,Bruno Varela,Miguel Magalhães,Mikel Villanueva,Safira,Tiago Silva,Jota Silva,André Amaro,André Silva,Ibrahima Bamba,Afonso freitas,Daniel Bandeira,Rafa,Nelson,Índio,Ryoya Ogawa,Anderson,Bruno Gaspar,Mamadou Tounkara,Michael Johnston,Kosuke Nakamura,Lucão,Moustapha Seck,Fahd Moufi,Pedro Sá,Filipe Relvas,Lamine Diaby,Bryan Róchez,Paulo Estrela Moreira,Pedrão,Welinton Júnior,Matheus Nogueira,Zié Mohamed Ouattara,Henrique Jocú,Maurício,Yony González,Ricardo Matos,Park Ji-soo,Nonoca
20,dom,2023-02-12,15:30,Famalicão,1.2,1.0,Gil Vicente FC,4483,Estádio Municipal 22 de Junho,Manuel Oliveira,/pt/partidas/f85f428c/Famalicao-Gil-Vicente-FC-2023Fevereiro12-Primeira-Liga,0.0,1.0,4-2-3-1,4-3-3,17.0,24.0,4.0,6.0,27.0,14.0,660.0,515.0,21.0,17.0,11.0,6.0,15.0,31.0,5.0,1.0,9.0,16.0,69.0,61.0,1.0,0.0,0.0,6.0,0.0,0.0,Luiz Lúcio Reis Júnior,Enea Mihaj,Alexandre Penetra,Ivo Rodrigues,Ivan Jaime Pajuelo,Riccieli,Mihai Dobre,Zaydou Youssouf,Jhonder Cádiz,Moura,Santiago Colombatto,Ivan Zlobin,Rúben Lima,André Simões,Leandro Sanca,Gustavo sá,Pelé,Martin Agirregabiria,Denílson,Stanislav Kritsyuk,Giorgi Aburjania,Fran Navarro,Kanya Fujimoto,Carraça,Adrián Marín,Pedro Tiba,Rúben Fernandes,Ali Alipour,Tomás Araújo,Murilo Costa,Andrew,José Carlos,Né lopes,Bilel Aouacheria,Marlon,Gabriel Pereira,Roan Wilson,Kevin Villodres
20,dom,2023-02-12,18:00,Sporting CP,2.1,1.9,Porto,39528,Estádio José Alvalade,Artur Soares Dias,/pt/partidas/67267da7/Sporting-CP-Porto-2023Fevereiro12-Primeira-Liga,1.0,2.0,3-4-3,4-4-2,11.0,12.0,8.0,4.0,28.0,18.0,620.0,517.0,13.0,18.0,9.0,11.0,14.0,29.0,3.0,0.0,10.0,11.0,61.0,74.0,4.0,0.0,0.0,1.0,0.0,0.0,Antonio Adán,Matheus Reis,Sebastián Coates,Marcus Edwards,Manuel Ugarte Ribeiro,Francisco Trincão,Abdul Fatawu Issahaku,Héctor Bellerín,Gonçalo Inácio,Pedro Gonçalves,Youssef Chermiti,Franco Israel,Jerry St. Juste,Nuno Santos,Paulinho,Ousmane Diomande,Mateo Tanlongo,Arthur,Ricardo Esgaio,Diogo Costa,Pepe,Iván Marcano,Mateus Uribe,Mehdi Taremi,Pepê,Zaidu Sanusi,Galeno,Marko Grujić,André Franco,João Mário Lopes,Cláudio Ramos,David Carmo,Rodrigo Conceição,Wilson Manafá,Danny Loader,Toni Martínez,Stephen Eustáquio,Gonçalo Borges
20,dom,2023-02-12,20:30,Marítimo,1.4,1.7,Braga,9937,Estádio dos Barreiros,Rui Costa,/pt/partidas/62a44bef/Maritimo-Braga-2023Fevereiro12-Primeira-Liga,1.0,2.0,4-4-2,4-2-3-1,10.0,15.0,5.0,5.0,22.0,18.0,634.0,569.0,14.0,27.0,4.0,13.0,17.0,17.0,2.0,1.0,9.0,10.0,90.0,88.0,3.0,1.0,1.0,3.0,0.0,0.0,Giorgi Makaridze,Cláudio Winck,Zainadine Júnior,André Vidigal,Valdemir,Pablo Moreno,Stefano Beltrame,Rene Santos,Xadas,Brayan Riascos,Vitor Costa,Marcelo Carné,Moises Castillo,Matheus Costa,Jesús Ramírez,Edgar Costa,Félix Correia,João Afonso Crispim,Paulo Sérgio Mota,Matheus,Victor Perea,Sikou Niakaté,André Horta,Álvaro djaló,Paulo Oliveira,Uroš Račić,Pizzi,Simon Banza,Cristian Borja,André Castro,Tiago Sá,Vítor Tormena,Serdar Saatçı,Nuno Sequeira,Rodrigo Gomes,Abel Ruiz,Joe Mendes,Bruma
20,seg,2023-02-13,19:00,Rio Ave,1.7,0.8,Estoril,2654,Estádio do Rio Ave Futebol Clube,Gustavo Correia,/pt/partidas/7150ee46/Rio-Ave-Estoril-2023Fevereiro13-Primeira-Liga,2.0,0.0,3-4-3,4-2-3-1,26.0,15.0,2.0,9.0,22.0,31.0,528.0,528.0,18.0,20.0,8.0,8.0,30.0,17.0,2.0,3.0,9.0,5.0,64.0,73.0,4.0,0.0,0.0,2.0,0.0,0.0,Jhonatan,Patrick,Gonçalo Rodrigues,Leonardo Ruíz,Miguel Baeza,Costinha,Emmanuel Boateng,Josué Sá,Andreas Samaris,Renato Pantalon,Fábio Conceição,Magrão,Miguel Nóbrega,Bruno Ventura,Savio,Ukra,João Graça,Hernâni Fortes,Paulo Vitor,Daniel Leite,João Gamboa,Francisco Geraldes,Cassiano,João Carvalho,Tiago Gouveia,Shaquil Delos,Pedro Álvaro,Joãozinho,Mexer,Tiago Araújo,Pedro José Moreira Silva,Bernardo Vital,Rodrigo Martins,Mor Ndiaye,Rafik Guitane,Carlos Eduardo,João Marques,João Carlos
20,seg,2023-02-13,21:15,Boavista,1.4,0.5,Casa Pia,3575,Estádio do Bessa Século XXI,Manuel Mota,/pt/partidas/42311639/Boavista-Casa-Pia-2023Fevereiro13-Primeira-Liga,0.0,0.0,4-3-3,3-4-3,10.0,13.0,7.0,3.0,26.0,15.0,660.0,535.0,14.0,13.0,9.0,12.0,8.0,25.0,1.0,4.0,6.0,10.0,78.0,59.0,3.0,0.0,1.0,2.0,0.0,0.0,Rafael Bracalli,Reggie Cannon,Bruno Lourenço,Yusupha Njie,Ricardo Mangas,Salvador Agra,Sebastián Pérez Cardona,Rodrigo Abascal,Gaius Makouta,Bruno Onyemaechi,Pedro Malheiro,João Gonçalves,Robson,Kenji Gorré,Róbert Boženík,Masaki Watai,Joel silva,Ilija Vukotić,Martim Tavares,Ricardo Batista,Bolgado,Derick,Neto,Diogo Pinto,Rafael Martins,Takahiro Kunimoto,Fernando Varela,Nermin Zolotić,Afonso Taira,Lucas Soares,João,Eduardo Fereira,Duplexe Tchamba,Cuca,Romário Baró,Yuki Soma,Felippe Cardoso,Beni
21,sex,2023-02-17,20:15,Gil Vicente FC,1.8,1.9,Vizela,3112,Estádio Cidade de Barcelos,Ricardo Baixinho,/pt/partidas/dc0a140f/Gil-Vicente-FC-Vizela-2023Fevereiro17-Primeira-Liga,1.0,1.0,4-2-3-1,3-4-3,16.0,11.0,10.0,2.0,30.0,15.0,659.0,474.0,18.0,14.0,13.0,9.0,18.0,29.0,3.0,7.0,7.0,9.0,71.0,49.0,5.0,0.0,1.0,4.0,0.0,0.0,Andrew,Giorgi Aburjania,Fran Navarro,Kanya Fujimoto,Carraça,Adrián Marín,Juan Manuel Boselli,Vitor Carvalho,Rúben Fernandes,Tomás Araújo,Murilo Costa,Brian Araújo,José Carlos,Né lopes,Bilel Aouacheria,Marlon,Gabriel Pereira,Roan Wilson,Kevin Villodres,Fabijan Buntić,Bruno Wilson,Ivanildo Fernandes,Anderson Jesus,Claudemir de Souza,Milutin Osmajić,Kiko Bondoso,Igor Julião,Osama Rashid,Christian Neiva Afonso,Nuno Gonçalo Moreira,Luiz Felipe,Alexander Schmidt,Matheus Pereira,Matías Lacava,Alexis Méndez,Kévin Zohi,Pedro Ortiz,Tomás Costa Silva
21,sáb,2023-02-18,18:00,Portimonense,0.8,0.9,Marítimo,1572,Estádio do Portimonense SC,Luís Godinho,/pt/partidas/a35f79f8/Portimonense-Maritimo-2023Fevereiro18-Primeira-Liga,2.0,1.0,5-3-2,4-3-3,19.0,20.0,8.0,1.0,25.0,13.0,551.0,513.0,14.0,23.0,9.0,13.0,12.0,27.0,4.0,2.0,6.0,6.0,96.0,77.0,3.0,0.0,0.0,3.0,0.0,0.0,Kosuke Nakamura,Zié Mohamed Ouattara,Lucão,Moustapha Seck,Fahd Moufi,Filipe Relvas,Park Ji-soo,Lamine Diaby,Nonoca,Welinton Júnior,Yago Cariello,Matheus Nogueira,Wagner,Maurício,Yony González,Ricardo Matos,Pedro Sá,Bryan Róchez,Sérgio Conceição,Giorgi Makaridze,Cláudio Winck,Moises Castillo,Zainadine Júnior,André Vidigal,Valdemir,Pablo Moreno,Rene Santos,Xadas,Brayan Riascos,Vitor Costa,Marcelo Carné,Matheus Costa,Stefano Beltrame,Jesús Ramírez,João Afonso Crispim,Paulo Sérgio Mota,Leo Augusto Pereira,Fábio China
21,sáb,2023-02-18,18:00,Estoril,1.0,1.1,Paços,2052,Estádio António Coimbra da Mota,Nuno Almeida,/pt/partidas/cecbaf39/Estoril-Pacos-de-Ferreira-2023Fevereiro18-Primeira-Liga,1.0,3.0,4-2-3-1,4-1-4-1,16.0,20.0,5.0,7.0,24.0,15.0,519.0,582.0,3.0,19.0,8.0,14.0,9.0,19.0,2.0,1.0,5.0,10.0,55.0,79.0,0.0,0.0,0.0,3.0,0.0,0.0,Daniel Leite,Bernardo Vital,João Gamboa,Francisco Geraldes,Cassiano,João Carvalho,Tiago Gouveia,Pedro Álvaro,Joãozinho,Tiago santos,Tiago Araújo,Pedro José Moreira Silva,Rodrigo Martins,Alejandro Marqués,Shaquil Delos,Mor Ndiaye,Rafik Guitane,Carlos Eduardo,João Marques,José Carlos Marafona,Nuno Lima,Vitorino Antunes,Jordan Holsgrove,Nigel Thomas,Juan Delgado,Adrián Butzke,Luíz Carlos,Erick Ferigra,Rui Pires,Hernani Infande,Igor Vekič,Pedro Ganchas,Zé Uilton,Fábio,Matchoi Djaló,Tiago Ribeiro,Jorge Fernando Santos Silva,Alexandre Guedes
21,sáb,2023-02-18,20:30,Porto,1.5,0.5,Rio Ave,40629,Estádio Do Dragão,Vítor Ferreira,/pt/partidas/9eb418c3/Porto-Rio-Ave-2023Fevereiro18-Primeira-Liga,1.0,0.0,4-1-2-1-2,3-5-2,19.0,17.0,8.0,2.0,28.0,11.0,619.0,479.0,20.0,26.0,7.0,11.0,11.0,20.0,2.0,2.0,9.0,7.0,65.0,74.0,2.0,0.0,0.0,3.0,0.0,0.0,Diogo Costa,Pepe,Iván Marcano,Mehdi Taremi,Pepê,Marko Grujić,André Franco,Wendell,João Mário Lopes,Toni Martínez,Stephen Eustáquio,Cláudio Ramos,David Carmo,Zaidu Sanusi,Rodrigo Conceição,Danny Loader,Fernando,Vasco Sousa,Gonçalo Borges,Jhonatan,Gonçalo Rodrigues,Costinha,João Graça,Emmanuel Boateng,Josué Sá,Andreas Samaris,Aderlan Santos,Renato Pantalon,Fábio Conceição,André Pereira,Magrão,Miguel Nóbrega,Patrick,Leonardo Ruíz,Miguel Baeza,Savio,Ukra,Hernâni Fortes
21,dom,2023-02-19,14:30,Santa Clara,2.4,1.1,Famalicão,1618,Estádio de São Miguel,André Narciso,/pt/partidas/a290fdcb/Santa-Clara-Famalicao-2023Fevereiro19-Primeira-Liga,1.0,3.0,4-4-2,4-2-3-1,22.0,19.0,3.0,6.0,14.0,21.0,467.0,657.0,17.0,22.0,8.0,7.0,17.0,31.0,2.0,0.0,12.0,7.0,82.0,72.0,2.0,1.0,0.0,3.0,1.0,0.0,Gabriel Batista,Ygor Nogueira,Xavi Quintillà,Kyosuke Tagawa,Bruno Messi,Adriano,Eulânio Ângelo Chipela Gomes,Rildo,Kento Misao,Ítalo,Gabriel Vieira,Marcos Guillermo Díaz,Costinha,Diogo Calila,Paulo Henrique Rodrigues Cabral,Andrezinho,Filip Stevanovic,Matheus Babi,Paulo Godinho,Luiz Lúcio Reis Júnior,Enea Mihaj,Alexandre Penetra,Ivo Rodrigues,Ivan Jaime Pajuelo,Riccieli,Mihai Dobre,Zaydou Youssouf,Jhonder Cádiz,Moura,Santiago Colombatto,Ivan Zlobin,Rúben Lima,André Simões,Leandro Sanca,Gustavo Assuncao,Gustavo sá,Martin Agirregabiria,Denílson
