Jornada,Dia,Data,Horário,home,xG_home,xG_away,away,Assistance,Local,Árbitro,Relatório da Partida,goals_home,goals_away,formacao_home,formacao_away,Faltas_home,Faltas_away,Escanteios_home,Escanteios_away,Cruzamentos_home,Cruzamentos_away,Contatos_home,Contatos_away,Bote defensivo_home,Bote defensivo_away,Cortes_home,Cortes_away,Defesas_home,Defesas_away,Impedimentos_home,Impedimentos_away,Tiro de meta_home,Tiro de meta_away,Bolas longas_home,Bolas longas_away,yellow_card_home,red_card_home,yellow_red_card_home,yellow_card_away,red_card_away,yellow_red_card_away,jogador1_home,jogador2_home,jogador3_home,jogador4_home,jogador5_home,jogador6_home,jogador7_home,jogador8_home,jogador9_home,jogador10_home,jogador11_home,jogador12_home,jogador13_home,jogador14_home,jogador15_home,jogador16_home,jogador17_home,jogador1_away,jogador2_away,jogador3_away,jogador4_away,jogador5_away,jogador6_away,jogador7_away,jogador8_away,jogador9_away,jogador10_away,jogador11_away,jogador12_away,jogador13_away,jogador14_away,jogador15_away,jogador16_away,jogador17_away,jogador18_home,jogador18_away,jogador19_away,jogador19_home,jogador20_away
10,dom,2019-11-03,17:30,Tondela,0.2,1.1,Sporting CP,4096,Estádio João Cardoso,Fábio Costa,/pt/partidas/f6d24998/Tondela-Sporting-CP-2019Novembro3-Primeira-Liga,1,0,5-4-1,4-1-2-1-2,15.0,14.0,1.0,7.0,11.0,34.0,397.0,778.0,19.0,18.0,11.0,3.0,33.0,16.0,0.0,1.0,14.0,4.0,80.0,89.0,4.0,0.0,0.0,3.0,0.0,0.0,Cláudio Ramos,Bruno Wilson,António Xavier,João Pedro,José Luis García Vayá,Jhon Murillo,Fahd Moufi,Yohan Tavares,Tomislav Štrkalj,Filipe Ferreira,Philipe Sampaio,Babacar Niasse,João Jaquité,Román Castillo,João Reis,Ricardo Miguel Martins Alves,Jonathan Rubio,Renan Ribeiro,Tiago Ilori,Sebastián Coates,Bruno Fernandes,Marcos Acuña,Luciano Vietto,Stefan Ristovski,Miguel Luís,Luiz Phellype,Yannick Bolasie,Idrissa Doumbia,Luís Maximiano,Eduardo Henrique,Rafael Camacho,Luís Neto,Jesé,Cristian Borja,,,,,
10,dom,2019-11-03,20:00,Porto,1.1,0.3,Aves,29205,Estádio Do Dragão,Hélder Malheiro,/pt/partidas/e0d05a8c/Porto-Aves-2019Novembro3-Primeira-Liga,1,0,4-2-3-1,4-4-2,21.0,16.0,8.0,2.0,25.0,7.0,713.0,354.0,12.0,23.0,10.0,12.0,6.0,26.0,1.0,3.0,11.0,12.0,68.0,62.0,1.0,0.0,0.0,1.0,0.0,0.0,Agustín Marchesín,Pepe,Iván Marcano,Bruno Xavier Almeida Costa,Luis Díaz,Jesús Corona,Wilson Manafá,Chancel Mbemba,Danilo Pereira,Otávio,Tiquinho Soares,Diogo Costa,Shoya Nakajima,Alex Telles,Mamadou Loum,Mateus Uribe,Zé Luís,Raphael Aflalo,Adi Mehremić,Rúben Alexandre Gomes Oliveira,Mehrdad Mohammadi,Afonso Figueiredo,Claudio Falcão,Luiz Fernando,Estrela,Welinton Júnior,Mato Miloš,Arthur Yamga,Quentin Beunardeau,Bruninho,Peu,Enzo Fernández,Kahraba,Ricardo Rodrigues,,,,,
10,dom,2019-11-03,20:15,Braga,2.8,1.1,Famalicão,9285,Estádio Municipal de Braga,Jorge de Sousa,/pt/partidas/b67d9b3f/Braga-Famalicao-2019Novembro3-Primeira-Liga,2,2,4-2-3-1,4-1-4-1,11.0,15.0,11.0,2.0,41.0,4.0,631.0,434.0,15.0,21.0,12.0,12.0,1.0,36.0,4.0,1.0,4.0,18.0,73.0,73.0,5.0,0.0,0.0,4.0,1.0,0.0,Matheus,Nuno Sequeira,Pablo Santos,André Horta,Paulinho,Ricardo Horta,Fransérgio,Bruno Viana,Ricardo Esgaio,João Palhinha,Galeno,Eduardo Carvalho,Claudemir de Souza,Wilson Eduardo,Uche Henry Agbo,Diogo Viana,Rui Fonte,Rafael Defendi,Gonçalo Rodrigues,Rúben Lameiras,Gustavo Assuncao,Diogo Gonçalves,Nehuén Pérez,Toni Martínez,Roderick Miranda,Pedro Gonçalves,Álex Centelles,Patrick,Vitor Caetano,Lionn,Walterson,Lawrence Ofori,Riccieli,Anderson,,,,,
10,seg,2019-11-04,19:00,B-SAD,0.8,1.0,Paços,1070,Estádio Nacional,João Bento,/pt/partidas/a66b9518/Belenenses-SAD-Pacos-de-Ferreira-2019Novembro4-Primeira-Liga,1,0,4-4-2,4-2-3-1,23.0,24.0,1.0,9.0,9.0,20.0,546.0,383.0,9.0,16.0,7.0,5.0,36.0,13.0,2.0,0.0,7.0,4.0,91.0,90.0,1.0,0.0,0.0,4.0,0.0,0.0,Hervé Koffi,Francisco Varela,Licá,André Sousa,Tiago Esgaio,Silvestre Varela,Tomás Ribeiro,Gonçalo Silva,Nuno Miguel Prata Coelho,Robinho Vieira,Marco Matias,André Moreira,Show,Kikas,Bernardo Dias,André Santos,Mateo Cassierra,Ricardo Ribeiro,André Micael,Oleg Reabciuk,Bruno Teles,Welthon,Zé Uilton,Pedro Filipe Barbosa Moreira,Bruno Araújo dos Santos,Hélder Ferreira,Luíz Carlos,Lamine Diaby,Simão Bertelli,Renat Dadaşov,Rafael Gava,Jorge Fernando Santos Silva,Vasco Rocha,Murilo Oliveira de Freitas,,,,,
10,seg,2019-11-04,21:00,Portimonense,1.4,2.4,Santa Clara,2266,Estádio do Portimonense SC,Manuel Oliveira,/pt/partidas/d3ce3d49/Portimonense-Santa-Clara-2019Novembro4-Primeira-Liga,1,1,3-4-3,3-5-2,11.0,15.0,4.0,8.0,16.0,26.0,586.0,598.0,12.0,18.0,16.0,5.0,21.0,19.0,1.0,2.0,10.0,11.0,82.0,96.0,4.0,0.0,0.0,2.0,0.0,0.0,Ricardo Abel Barbosa Ferreira,Lucas Possignolo,Jadson,Emmanuel Hackman,Jackson Martínez,Bruno Tabata,Pedro Sá,Koki Anzai,Lucas Fernandes,Aylton Boa Morte,Rodrigo,Shūichi Gonda,Romulo,Marlos Moreno,Anderson,José Cevallos Enríquez,Iury de Castilho,Marco André Rocha Pereira,Rafael Ramos,Zaidu Sanusi,João Afonso,Bruno Lamas,César,Thiago Santana,João Paulo Lázaro Lucas,Rui Filipe Cunha Correia,Lucas Marques,Zé Manuel,André Ferreira,Osama Rashid,Ukra,Carlos,Lincoln,Alfredo Stephens,,,,,
10,seg,2019-11-04,21:00,Vitória Setúbal,0.5,1.4,Boavista,2681,Estádio do Bonfim,Artur Soares Dias,/pt/partidas/dc4fd554/Vitoria-Setubal-Boavista-2019Novembro4-Primeira-Liga,1,0,4-1-2-1-2,5-4-1,9.0,10.0,2.0,11.0,10.0,36.0,556.0,561.0,16.0,22.0,7.0,10.0,41.0,16.0,2.0,3.0,15.0,9.0,60.0,90.0,3.0,0.0,0.0,4.0,0.0,0.0,Giorgi Makaridze,Artur Jorge Marques Amorim,Nuno Daniel Costeira Valente,Hildeberto Pereira,André Martins Sousa,Sílvio,Braian Mansilla,Bruno Pires,Leandrinho,Carlinhos,Nabil Ghilas,Milton Raphael,Jubal,Mano,Khaled Hachadi,Éber Bessa,Leandro Vilela,Helton Leite,Nwankwo Obiora,Marlon,Gustavo Sauer,Carraça,Fabiano Leismann,Nikola Stojiljković,Ricardo Costa,Neris,Paulinho,Yaw Ackah,João Gonçalves,Lucas Tagliapietra,Mateus Galiano da Costa,Rafael Costa,Cassiano,Idrissa Mandiang,,,,,
11,sex,2019-11-08,20:30,Aves,0.8,0.4,Gil Vicente FC,1281,Estádio Clube Desportivo das Aves,Rui Costa,/pt/partidas/5fa15744/Aves-Gil-Vicente-FC-2019Novembro8-Primeira-Liga,1,2,4-3-3,4-4-2,20.0,25.0,7.0,4.0,24.0,14.0,633.0,441.0,15.0,10.0,12.0,14.0,13.0,26.0,2.0,2.0,2.0,4.0,76.0,91.0,2.0,0.0,0.0,3.0,0.0,0.0,Raphael Aflalo,Adi Mehremić,Rúben Alexandre Gomes Oliveira,Mehrdad Mohammadi,Afonso Figueiredo,Claudio Falcão,Luiz Fernando,Estrela,Welinton Júnior,Mato Miloš,Arthur Yamga,Quentin Beunardeau,Adam Dźwigała,Bruninho,Peu,Enzo Fernández,Rúben Macedo,Denis,João Afonso Crispim,Claude Gonçalves,Zakaria Naidji,Arthur Henrique,Fernando Ferreira Fonseca,Rúben Fernandes,Yves Baraye,Ygor Nogueira,Henrique Gomes,Sandro Lima,Bruno Ferreira,Alexandre Pinto,Soares,Lourency,Erick,Leo Cordeiro,,,,,
11,sáb,2019-11-09,15:30,Rio Ave,1.7,0.4,Vitória Setúbal,1740,Estádio do Rio Ave Futebol Clube,João Pinheiro,/pt/partidas/9fc9c4dd/Rio-Ave-Vitoria-Setubal-2019Novembro9-Primeira-Liga,1,0,4-2-3-1,4-4-2,14.0,10.0,9.0,4.0,21.0,25.0,675.0,541.0,19.0,16.0,8.0,22.0,22.0,16.0,2.0,0.0,13.0,5.0,106.0,82.0,0.0,0.0,0.0,1.0,0.0,0.0,Paweł Kieszek,Matheus Reis,Filipe Augusto,Toni Borevkovic,Diogo Figueiras,Ricardo José Vaz Alves Monteiro,Bruno Moreira,Diego Lopes,Nuno Santos,Aderlan Santos,Carlos Mané,Paulo Vítor Fagundes dos Anjos,Nélson Monte,Ronan,Nikola Jambor,Pedro Amaral,Gabriel Airton de Souza,Giorgi Makaridze,Artur Jorge Marques Amorim,Nuno Daniel Costeira Valente,Hildeberto Pereira,André Martins Sousa,Sílvio,Braian Mansilla,Bruno Pires,José Semedo,Carlinhos,Nabil Ghilas,Milton Raphael,Jubal,Mano,Khaled Hachadi,Éber Bessa,Leandrinho,,,,,
11,sáb,2019-11-09,17:00,Santa Clara,1.5,1.7,Benfica,8309,Estádio de São Miguel,Artur Soares Dias,/pt/partidas/214c0e72/Santa-Clara-Benfica-2019Novembro9-Primeira-Liga,1,2,4-1-4-1,4-4-2,13.0,10.0,2.0,4.0,11.0,25.0,454.0,766.0,19.0,10.0,10.0,8.0,43.0,10.0,3.0,3.0,8.0,10.0,80.0,89.0,3.0,0.0,0.0,3.0,0.0,0.0,Marco André Rocha Pereira,Rafael Ramos,Zaidu Sanusi,João Afonso,Osama Rashid,César,Carlos,Thiago Santana,Rui Filipe Cunha Correia,Zé Manuel,Francisco Ramos,André Ferreira,Fábio Cardoso,Ukra,Lincoln,Lucas Marques,Patrick,Odisseas Vlachodimos,Álex Grimaldo,Rúben Dias,Gabriel,Franco Cervi,Haris Seferović,Chiquinho,Pizzi,Jardel,André Almeida,Florentino Luís,Ivan Zlobin,Raúl de Tomás,Adel Taarabt,Gedson Fernandes,Tomás Tavares,Carlos Vinícius,,,,,
11,sáb,2019-11-09,20:30,Famalicão,2.9,1.8,Moreirense,3912,Estádio Municipal 22 de Junho,Tiago Martins,/pt/partidas/31fec2cf/Famalicao-Moreirense-2019Novembro9-Primeira-Liga,3,3,4-1-4-1,4-1-4-1,15.0,10.0,2.0,2.0,20.0,12.0,681.0,488.0,19.0,12.0,15.0,12.0,9.0,13.0,1.0,1.0,6.0,6.0,99.0,78.0,4.0,1.0,0.0,4.0,1.0,0.0,Rafael Defendi,Fábio Martins,Gustavo Assuncao,Riccieli,Diogo Gonçalves,Nehuén Pérez,Toni Martínez,Pedro Gonçalves,Álex Centelles,Uroš Račić,Patrick,Vaná,Gonçalo Rodrigues,Walterson,Lawrence Ofori,Rúben Lameiras,Thibang Phete,Mateus Pasinato,Anthony D'Alberto,Fábio Pacheco,Nenê,Steven Vitória,Djavan da Silva Ferreira,Filipe Soares,Luther Singh,Rafik Halliche,Alexandre Miguel Barros Soares,Luís Machado,Pedro Trigueira,João Aurélio,Iago Santos,Bilel Aouacheria,Sori Mané,Pedro Nuno,,,,,
11,dom,2019-11-10,15:00,Paços,0.4,1.4,Tondela,2041,Estádio da Capital do Móvel,António Nobre,/pt/partidas/100b9fa1/Pacos-de-Ferreira-Tondela-2019Novembro10-Primeira-Liga,1,0,4-4-2,3-5-2,24.0,24.0,3.0,5.0,11.0,18.0,363.0,608.0,15.0,19.0,8.0,11.0,17.0,17.0,1.0,2.0,12.0,10.0,85.0,96.0,5.0,0.0,1.0,2.0,0.0,1.0,Ricardo Ribeiro,Oleg Reabciuk,Bruno Teles,Welthon,Zé Uilton,Pedro Filipe Barbosa Moreira,Bruno Araújo dos Santos,Luíz Carlos,Maracás,Murilo Oliveira de Freitas,Douglas Tanque,Simão Bertelli,Bernardo Sousa Pereira Brites Martins,Renat Dadaşov,Hélder Ferreira,Rafael Gava,Jorge Fernando Santos Silva,Cláudio Ramos,Bruno Wilson,João Jaquité,João Pedro,José Luis García Vayá,Fahd Moufi,Yohan Tavares,Filipe Ferreira,Jonathan Rubio,Richard,Philipe Sampaio,Babacar Niasse,Pedro Borges,António Xavier,Jhon Murillo,João Reis,Tomislav Štrkalj,,,,,
11,dom,2019-11-10,15:00,Marítimo,0.8,0.8,Portimonense,4816,Estádio dos Barreiros,André Narciso,/pt/partidas/214fab7b/Maritimo-Portimonense-2019Novembro10-Primeira-Liga,1,1,4-4-2,3-4-3,26.0,21.0,3.0,1.0,26.0,17.0,497.0,487.0,14.0,18.0,7.0,18.0,18.0,19.0,3.0,4.0,3.0,12.0,95.0,100.0,4.0,0.0,0.0,6.0,0.0,0.0,Amir Abedzadeh,Douglas Grolli,Jorge Correa,Getterson,Edgar Costa,Daizen Maeda,Franck-Yves Bambock,Rene Santos,Eulânio Ângelo Chipela Gomes,Fábio China,Pedro Pelágio,Charles,Rodrigo Pinho,Dejan Kerkez,André Teles,Luciano Nequecaur,Jhon Cley,Ricardo Abel Barbosa Ferreira,Lucas Possignolo,Jadson,Emmanuel Hackman,Jackson Martínez,Bruno Tabata,Pedro Sá,Koki Anzai,Lucas Fernandes,Aylton Boa Morte,Rodrigo,Shūichi Gonda,Dener,Marlos Moreno,Anderson,Willyan,Iury de Castilho,,,,,
11,dom,2019-11-10,18:30,Sporting CP,1.5,0.3,B-SAD,27102,Estádio José Alvalade,Manuel Oliveira,/pt/partidas/c108e618/Sporting-CP-Belenenses-SAD-2019Novembro10-Primeira-Liga,2,0,3-4-1-2,4-4-2,14.0,18.0,6.0,5.0,20.0,13.0,540.0,541.0,16.0,14.0,11.0,12.0,15.0,18.0,1.0,4.0,7.0,14.0,71.0,85.0,4.0,0.0,0.0,3.0,0.0,0.0,Renan Ribeiro,Tiago Ilori,Sebastián Coates,Eduardo Henrique,Bruno Fernandes,Luciano Vietto,Luís Neto,Valentin Rosier,Cristian Borja,Yannick Bolasie,Rodrigo Fernandes,Luís Maximiano,Rafael Camacho,Stefan Ristovski,Jesé,Miguel Luís,Luiz Phellype,André Moreira,Show,Licá,André Sousa,Tiago Esgaio,Bernardo Dias,Silvestre Varela,Nilton Varela,Tomás Ribeiro,Nuno Miguel Prata Coelho,Robinho Vieira,João Monteiro,Kikas,Hakim Ouro-Sama,André Santos,Mateo Cassierra,Sphephelo Sithole,,,,,
11,dom,2019-11-10,20:00,Vitória,0.6,1.3,Braga,24429,Estádio Dom Afonso Henriques,Hugo Miguel,/pt/partidas/424edd0e/Vitoria-Guimaraes-Braga-2019Novembro10-Primeira-Liga,0,2,4-1-4-1,4-2-3-1,16.0,16.0,11.0,2.0,44.0,8.0,627.0,509.0,15.0,28.0,15.0,10.0,9.0,46.0,1.0,1.0,4.0,11.0,90.0,74.0,5.0,0.0,0.0,2.0,0.0,0.0,Douglas,Frederico Venâncio,Edmond Tapsoba,Lucas Evangelista,Víctor Hugo García,Almoatasem Al Musrati,Marcus Edwards,Denis-Will Poha,Florent Hanin,Davidson da Luz Pereira,Bruno Duarte,João Miguel Macedo Silva,Pedrão,Rafa Soares,João Carlos Teixeira,Léo Bonatini,Rochinha,Eduardo Carvalho,Nuno Sequeira,Wallace,André Horta,Paulinho,Ricardo Horta,Fransérgio,Bruno Viana,Ricardo Esgaio,João Palhinha,Galeno,Matheus,Wilson Eduardo,Uche Henry Agbo,Diogo Viana,João Novais,Rui Fonte,,,,,
11,dom,2019-11-10,21:00,Boavista,0.8,0.6,Porto,16514,Estádio do Bessa Século XXI,Nuno Almeida,/pt/partidas/fd25ed92/Boavista-Porto-2019Novembro10-Primeira-Liga,0,1,5-4-1,4-2-3-1,14.0,16.0,3.0,6.0,14.0,19.0,409.0,542.0,19.0,12.0,9.0,9.0,24.0,17.0,4.0,1.0,8.0,11.0,90.0,88.0,3.0,0.0,0.0,1.0,0.0,0.0,Rafael Bracalli,Marlon,Mateus Galiano da Costa,Gustavo Dulanto,Fabiano Leismann,Nikola Stojiljković,Ricardo Costa,Rafael Costa,Neris,Yaw Ackah,Heriberto Tavares,Helton Leite,Nwankwo Obiora,Gustavo Sauer,Yusupha Njie,Carraça,Paulinho,Diogo Costa,Iván Marcano,Moussa Marega,Alex Telles,Mamadou Loum,Jesús Corona,Wilson Manafá,Chancel Mbemba,Danilo Pereira,Otávio,Fábio Silva,Mouhamed Mbaye,Diogo Leite,Bruno Xavier Almeida Costa,Vincent Aboubakar,Shoya Nakajima,Zé Luís,,,,,
12,sex,2019-11-29,19:30,Santa Clara,1.6,2.5,Boavista,2022,Estádio de São Miguel,Rui Oliveira,/pt/partidas/12d356af/Santa-Clara-Boavista-2019Novembro29-Primeira-Liga,1,2,4-1-4-1,3-4-3,18.0,18.0,10.0,2.0,52.0,8.0,613.0,390.0,15.0,13.0,5.0,8.0,12.0,48.0,2.0,6.0,10.0,16.0,104.0,95.0,2.0,0.0,0.0,2.0,0.0,0.0,Marco André Rocha Pereira,Rafael Ramos,Zaidu Sanusi,João Afonso,Osama Rashid,César,Carlos,Thiago Santana,Rui Filipe Cunha Correia,Zé Manuel,Francisco Ramos,André Ferreira,Fábio Cardoso,Ukra,Bruno Lamas,Lincoln,Patrick,Rafael Bracalli,Gustavo Dulanto,Carraça,Fabiano Leismann,Nikola Stojiljković,Ricardo Costa,Rafael Costa,Neris,Paulinho,Yaw Ackah,Heriberto Tavares,Helton Leite,Lucas Tagliapietra,Nwankwo Obiora,Gustavo Sauer,Yusupha Njie,Fernando David Cardozo,,,,,
12,sáb,2019-11-30,15:30,Moreirense,2.3,2.4,Aves,1869,P.D. Comendador Joaquim de Almeida Freit...,Manuel Mota,/pt/partidas/d8d01dc2/Moreirense-Aves-2019Novembro30-Primeira-Liga,3,2,4-1-4-1,4-3-3,11.0,18.0,11.0,5.0,30.0,16.0,573.0,361.0,13.0,21.0,12.0,14.0,18.0,21.0,0.0,0.0,7.0,14.0,84.0,74.0,1.0,0.0,0.0,2.0,1.0,0.0,Mateus Pasinato,João Aurélio,Iago Santos,Fábio Pacheco,Steven Vitória,Filipe Soares,Luther Singh,Pedro Nuno,Fábio Abreu,Luís Machado,Abdu Conté,Pedro Trigueira,Anthony D'Alberto,Nenê,Ibrahima Camará,Bilel Aouacheria,Rafik Halliche,Quentin Beunardeau,Adam Dźwigała,Adi Mehremić,Rúben Alexandre Gomes Oliveira,Miguel Tavares,Mehrdad Mohammadi,Afonso Figueiredo,Claudio Falcão,Estrela,Welinton Júnior,Mato Miloš,Raphael Aflalo,Bruninho,Zidane Banjaqui,Rúben Macedo,Bruno Lourenço,Luiz Fernando,,,,,
12,sáb,2019-11-30,18:00,Benfica,3.0,0.6,Marítimo,52772,Estádio do Sport Lisboa e Benfica,Fábio Veríssimo,/pt/partidas/975d4f67/Benfica-Maritimo-2019Novembro30-Primeira-Liga,4,0,4-4-2,4-2-3-1,12.0,13.0,4.0,3.0,16.0,13.0,571.0,623.0,12.0,21.0,16.0,13.0,9.0,12.0,4.0,3.0,8.0,4.0,57.0,56.0,3.0,0.0,1.0,2.0,0.0,0.0,Odisseas Vlachodimos,Álex Grimaldo,Rúben Dias,Gabriel,Franco Cervi,Chiquinho,Pizzi,André Almeida,Adel Taarabt,Carlos Vinícius,Francisco Reis Ferreira,Ivan Zlobin,Caio Lucas Fernandes,Raúl de Tomás,Jardel,Florentino Luís,Jota,Amir Abedzadeh,Douglas Grolli,Getterson,Edgar Costa,Daizen Maeda,Rúben Rafael Sousa Ferreira,Rene Santos,Eulânio Ângelo Chipela Gomes,Josip Vuković,Pedro Pelágio,Marcelinho,Charles,Bebeto,Jorge Correa,Dejan Kerkez,Franck-Yves Bambock,Luciano Nequecaur,,,,,
12,sáb,2019-11-30,20:30,Portimonense,2.1,2.0,Famalicão,2714,Estádio do Portimonense SC,Iancu Vasilica,/pt/partidas/7f0ca156/Portimonense-Famalicao-2019Novembro30-Primeira-Liga,2,1,3-4-3,4-3-3,21.0,16.0,6.0,4.0,16.0,18.0,381.0,638.0,11.0,18.0,14.0,7.0,24.0,9.0,2.0,2.0,12.0,6.0,82.0,98.0,1.0,0.0,0.0,1.0,0.0,0.0,Ricardo Abel Barbosa Ferreira,Lucas Possignolo,Jadson,Dener,Jackson Martínez,Henrique,Pedro Sá,Koki Anzai,Lucas Fernandes,Aylton Boa Morte,Fernando Medeiros,Shūichi Gonda,Romulo,Paulinho,Beto,Anderson,Willyan,Rafael Defendi,Gonçalo Rodrigues,Fábio Martins,Riccieli,Diogo Gonçalves,Nehuén Pérez,Toni Martínez,Roderick Miranda,Pedro Gonçalves,Álex Centelles,Uroš Račić,Vaná,Lawrence Ofori,Nicolás Schiappacasse,Rúben Lameiras,Thibang Phete,Anderson,,,,,
12,dom,2019-12-01,15:00,Tondela,1.5,1.3,B-SAD,1413,Estádio João Cardoso,Rui Costa,/pt/partidas/399f1163/Tondela-Belenenses-SAD-2019Dezembro1-Primeira-Liga,0,1,4-2-3-1,4-2-3-1,15.0,16.0,8.0,7.0,32.0,12.0,561.0,441.0,7.0,17.0,6.0,22.0,16.0,21.0,3.0,3.0,5.0,11.0,94.0,92.0,2.0,0.0,0.0,3.0,0.0,0.0,Cláudio Ramos,Bruno Wilson,António Xavier,João Pedro,Denílson,José Luis García Vayá,Jhon Murillo,Fahd Moufi,Yohan Tavares,Filipe Ferreira,Jonathan Rubio,Babacar Niasse,João Jaquité,João Reis,Tomislav Štrkalj,Rúben Fonseca,Ricardo Miguel Martins Alves,Hervé Koffi,Show,Licá,André Sousa,Tiago Esgaio,Silvestre Varela,Chima Akas,Tomás Ribeiro,Mateo Cassierra,Nuno Miguel Prata Coelho,Robinho Vieira,André Moreira,Francisco Varela,Kikas,Hakim Ouro-Sama,Bernardo Dias,André Santos,,,,,
12,dom,2019-12-01,17:30,Vitória Setúbal,1.6,1.5,Vitória,3648,Estádio do Bonfim,Manuel Oliveira,/pt/partidas/519e98fb/Vitoria-Setubal-Vitoria-Guimaraes-2019Dezembro1-Primeira-Liga,1,1,4-1-4-1,4-2-3-1,16.0,16.0,11.0,7.0,31.0,18.0,523.0,430.0,15.0,15.0,9.0,8.0,17.0,32.0,0.0,2.0,13.0,9.0,62.0,67.0,2.0,0.0,0.0,1.0,0.0,0.0,Giorgi Makaridze,Jubal,Artur Jorge Marques Amorim,Éber Bessa,Sílvio,Nuno Pinto,Braian Mansilla,José Semedo,Carlinhos,Zequinha,Nabil Ghilas,Milton Raphael,Mano,Hélder Guedes,Mathiola,Leandrinho,Leandro Vilela,Douglas,Pedrão,Edmond Tapsoba,Lucas Evangelista,Rochinha,Falaye Sacko,André Pereira,Marcus Edwards,Mikel Agu,Denis-Will Poha,Florent Hanin,João Miguel Macedo Silva,Frederico Venâncio,Rafa Soares,Ola John,João Carlos Teixeira,Léo Bonatini,,,,,
12,dom,2019-12-01,20:00,Gil Vicente FC,2.1,1.2,Sporting CP,7009,Estádio Cidade de Barcelos,Hugo Miguel,/pt/partidas/70b55963/Gil-Vicente-FC-Sporting-CP-2019Dezembro1-Primeira-Liga,3,1,4-4-2,4-3-3,14.0,15.0,1.0,3.0,2.0,24.0,362.0,791.0,14.0,17.0,9.0,5.0,25.0,4.0,3.0,2.0,11.0,6.0,80.0,60.0,4.0,0.0,0.0,2.0,0.0,0.0,Denis,Soares,Claude Gonçalves,Arthur Henrique,Fernando Ferreira Fonseca,Bozhidar Kraev,Rúben Fernandes,Yves Baraye,Ygor Nogueira,Henrique Gomes,Sandro Lima,João Afonso Crispim,Lourency,Zakaria Naidji,Romário Baldé,Leo Cordeiro,Edwin Banguera,Luís Maximiano,Tiago Ilori,Bruno Fernandes,Marcos Acuña,Luciano Vietto,Valentin Rosier,Jesé,Jérémy Mathieu,Luiz Phellype,Wendel,Idrissa Doumbia,Diogo Fesnard Sousa,Eduardo Henrique,Rafael Camacho,Luís Neto,Cristian Borja,Miguel Luís,,,,,
12,seg,2019-12-02,18:45,Braga,1.3,1.3,Rio Ave,7274,Estádio Municipal de Braga,Nuno Almeida,/pt/partidas/089f092b/Braga-Rio-Ave-2019Dezembro2-Primeira-Liga,2,0,4-2-3-1,4-4-2,19.0,12.0,7.0,3.0,23.0,7.0,680.0,554.0,16.0,11.0,13.0,19.0,8.0,22.0,2.0,4.0,4.0,12.0,75.0,87.0,2.0,0.0,0.0,2.0,0.0,0.0,Eduardo Carvalho,Nuno Sequeira,Wilson Eduardo,Diogo Viana,Pablo Santos,André Horta,Paulinho,Ricardo Horta,Fransérgio,Bruno Viana,João Palhinha,Matheus,Vítor Tormena,Uche Henry Agbo,Xadas,João Novais,Rui Fonte,Paweł Kieszek,Matheus Reis,Filipe Augusto,Toni Borevkovic,Bruno Moreira,Junio,Aderlan Santos,Vitó Ferreira,Carlos Mané,Pedro Amaral,Mehdi Taremi,Paulo Vítor Fagundes dos Anjos,Nélson Monte,Joca,Messias,Leandro Silva,Gabriel Airton de Souza,,,,,
12,seg,2019-12-02,20:45,Porto,0.6,0.2,Paços,26215,Estádio Do Dragão,Tiago Martins,/pt/partidas/3565d7ae/Porto-Pacos-de-Ferreira-2019Dezembro2-Primeira-Liga,2,0,4-4-2,4-5-1,19.0,13.0,8.0,1.0,26.0,8.0,629.0,503.0,13.0,15.0,9.0,7.0,11.0,28.0,2.0,1.0,1.0,4.0,59.0,71.0,2.0,0.0,0.0,3.0,0.0,0.0,Agustín Marchesín,Pepe,Iván Marcano,Vincent Aboubakar,Moussa Marega,Alex Telles,Mamadou Loum,Jesús Corona,Wilson Manafá,Danilo Pereira,Otávio,Diogo Costa,Luis Díaz,Shoya Nakajima,Chancel Mbemba,Zé Luís,Sérgio Oliveira,Ricardo Ribeiro,Marco Baixinho,Bruno Teles,Zé Uilton,Pedro Filipe Barbosa Moreira,Bruno Araújo dos Santos,Hélder Ferreira,Luíz Carlos,Lamine Diaby,Maracás,Douglas Tanque,Simão Bertelli,André Micael,Oleg Reabciuk,Rafael Gava,Diogo Almeida,Vasco Rocha,,,,,
13,sex,2019-12-06,20:30,Boavista,0.7,1.5,Benfica,18044,Estádio do Bessa Século XXI,Jorge de Sousa,/pt/partidas/202a265c/Boavista-Benfica-2019Dezembro6-Primeira-Liga,1,4,5-4-1,4-4-1-1,17.0,12.0,3.0,5.0,14.0,17.0,415.0,607.0,15.0,10.0,9.0,10.0,18.0,14.0,1.0,3.0,9.0,7.0,78.0,102.0,4.0,0.0,0.0,4.0,0.0,0.0,Rafael Bracalli,Nwankwo Obiora,Marlon,Gustavo Sauer,Carraça,Fabiano Leismann,Nikola Stojiljković,Ricardo Costa,Rafael Costa,Neris,Paulinho,Helton Leite,Lucas Tagliapietra,Yusupha Njie,Miguel Reisinho,Fernando David Cardozo,Idrissa Mandiang,Odisseas Vlachodimos,Álex Grimaldo,Rúben Dias,Gabriel,Franco Cervi,Chiquinho,Pizzi,Adel Taarabt,Tomás Tavares,Carlos Vinícius,Francisco Reis Ferreira,Ivan Zlobin,Caio Lucas Fernandes,Haris Seferović,Andreas Samaris,Jardel,Nuno Tavares,,,,,
